age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
45,management,divorced,tertiary,no,24598,yes,no,unknown,5,may,3,-1,0,unknown,no
49,blue-collar,married,secondary,no,30,yes,no,unknown,5,may,4,-1,0,unknown,no
42,admin.,single,secondary,no,1022,yes,no,unknown,5,may,2,-1,0,unknown,no
53,technician,married,secondary,no,56,yes,yes,unknown,5,may,2,-1,0,unknown,no
51,admin.,single,secondary,yes,-2,no,no,unknown,5,may,3,-1,0,unknown,no
32,services,single,secondary,no,121,yes,no,unknown,5,may,2,-1,0,unknown,no
41,blue-collar,single,secondary,no,842,yes,no,unknown,5,may,3,-1,0,unknown,no
43,management,divorced,secondary,no,693,yes,no,unknown,5,may,3,-1,0,unknown,no
40,blue-collar,divorced,secondary,no,-333,yes,no,unknown,5,may,2,-1,0,unknown,no
50,blue-collar,married,primary,no,1533,yes,no,unknown,5,may,2,-1,0,unknown,no
34,management,married,tertiary,no,46,yes,no,unknown,5,may,4,-1,0,unknown,no
53,services,married,unknown,no,18,no,no,unknown,5,may,2,-1,0,unknown,no
45,technician,married,secondary,no,44,yes,no,unknown,5,may,4,-1,0,unknown,no
39,blue-collar,married,primary,no,-100,yes,no,unknown,5,may,2,-1,0,unknown,no
44,services,married,tertiary,no,510,yes,no,unknown,5,may,4,-1,0,unknown,no
55,management,married,tertiary,no,685,yes,no,unknown,5,may,3,-1,0,unknown,no
46,management,single,tertiary,no,187,yes,no,unknown,5,may,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,66,yes,no,unknown,5,may,2,-1,0,unknown,no
34,admin.,married,secondary,no,560,yes,no,unknown,5,may,3,-1,0,unknown,no
36,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,2,-1,0,unknown,no
59,unknown,divorced,unknown,no,27,no,no,unknown,5,may,3,-1,0,unknown,no
31,admin.,single,secondary,no,12,yes,no,unknown,5,may,2,-1,0,unknown,no
44,blue-collar,single,secondary,no,34,yes,no,unknown,5,may,4,-1,0,unknown,no
33,entrepreneur,single,tertiary,no,1068,yes,no,unknown,5,may,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,211,yes,no,unknown,5,may,4,-1,0,unknown,no
46,admin.,single,tertiary,no,377,yes,no,unknown,5,may,2,-1,0,unknown,no
48,management,married,tertiary,no,263,yes,no,unknown,5,may,2,-1,0,unknown,no
42,services,married,secondary,no,1263,yes,no,unknown,6,may,2,-1,0,unknown,no
27,services,married,secondary,no,8,yes,no,unknown,6,may,3,-1,0,unknown,no
48,admin.,married,secondary,no,126,yes,yes,unknown,6,may,2,-1,0,unknown,no
59,admin.,married,secondary,no,230,yes,no,unknown,6,may,3,-1,0,unknown,no
46,technician,married,tertiary,no,841,yes,no,unknown,6,may,1,-1,0,unknown,no
38,admin.,divorced,secondary,no,308,yes,no,unknown,6,may,1,-1,0,unknown,no
43,management,divorced,tertiary,no,1,yes,no,unknown,6,may,1,-1,0,unknown,no
38,admin.,divorced,tertiary,no,86,yes,no,unknown,6,may,1,-1,0,unknown,no
23,student,single,secondary,no,157,yes,no,unknown,6,may,1,-1,0,unknown,no
34,services,married,secondary,no,22,yes,no,unknown,6,may,1,-1,0,unknown,no
38,admin.,married,secondary,no,46,yes,yes,unknown,6,may,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,1293,no,no,unknown,6,may,1,-1,0,unknown,no
25,admin.,single,secondary,no,122,yes,no,unknown,6,may,1,-1,0,unknown,no
48,blue-collar,married,unknown,no,131,yes,no,unknown,6,may,1,-1,0,unknown,no
49,blue-collar,single,secondary,no,143,yes,no,unknown,6,may,1,-1,0,unknown,no
38,admin.,single,secondary,no,393,no,no,unknown,6,may,2,-1,0,unknown,no
43,blue-collar,married,primary,no,98,yes,no,unknown,6,may,1,-1,0,unknown,no
33,management,married,tertiary,no,0,yes,no,unknown,6,may,1,-1,0,unknown,no
55,blue-collar,married,secondary,no,224,yes,no,unknown,6,may,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,757,yes,no,unknown,6,may,1,-1,0,unknown,no
49,services,married,secondary,no,245,yes,yes,unknown,6,may,1,-1,0,unknown,no
40,management,married,secondary,no,8486,no,no,unknown,6,may,3,-1,0,unknown,no
43,admin.,married,unknown,no,350,no,no,unknown,6,may,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,20,yes,no,unknown,6,may,1,-1,0,unknown,no
58,services,married,secondary,no,1667,yes,yes,unknown,6,may,1,-1,0,unknown,no
57,technician,married,unknown,no,345,yes,no,unknown,6,may,1,-1,0,unknown,no
32,unemployed,married,secondary,no,10,yes,no,unknown,6,may,4,-1,0,unknown,no
56,management,married,tertiary,no,830,yes,yes,unknown,6,may,1,-1,0,unknown,yes
58,blue-collar,divorced,unknown,no,29,yes,no,unknown,6,may,1,-1,0,unknown,no
60,retired,divorced,secondary,no,545,yes,no,unknown,6,may,1,-1,0,unknown,yes
37,technician,married,tertiary,no,8730,yes,no,unknown,6,may,1,-1,0,unknown,no
46,technician,divorced,tertiary,no,477,yes,no,unknown,6,may,1,-1,0,unknown,no
27,admin.,married,secondary,no,4,yes,no,unknown,6,may,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,1205,yes,no,unknown,6,may,2,-1,0,unknown,no
32,technician,single,secondary,no,0,yes,yes,unknown,6,may,3,-1,0,unknown,no
40,admin.,single,secondary,no,263,yes,no,unknown,6,may,1,-1,0,unknown,no
38,admin.,married,secondary,no,1,no,no,unknown,6,may,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,283,no,yes,unknown,6,may,1,-1,0,unknown,no
47,blue-collar,married,primary,no,206,yes,no,unknown,6,may,1,-1,0,unknown,no
42,housemaid,married,primary,no,17,yes,no,unknown,6,may,1,-1,0,unknown,no
48,technician,married,secondary,no,141,yes,yes,unknown,6,may,1,-1,0,unknown,no
29,self-employed,single,tertiary,no,16,yes,no,unknown,6,may,1,-1,0,unknown,no
50,services,married,secondary,no,206,yes,no,unknown,6,may,1,-1,0,unknown,no
52,technician,married,unknown,no,7,no,no,unknown,6,may,2,-1,0,unknown,no
50,management,married,tertiary,no,0,no,no,unknown,6,may,1,-1,0,unknown,no
58,retired,married,tertiary,no,0,no,no,unknown,6,may,1,-1,0,unknown,no
46,blue-collar,divorced,primary,no,1927,yes,no,unknown,6,may,3,-1,0,unknown,no
38,technician,married,secondary,no,284,yes,no,unknown,6,may,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,1660,yes,no,unknown,6,may,1,-1,0,unknown,no
32,services,single,secondary,no,406,yes,no,unknown,6,may,1,-1,0,unknown,no
51,blue-collar,married,primary,no,230,yes,no,unknown,6,may,1,-1,0,unknown,no
39,admin.,single,secondary,no,-25,yes,no,unknown,6,may,1,-1,0,unknown,no
48,admin.,married,secondary,no,182,yes,no,unknown,6,may,2,-1,0,unknown,no
36,entrepreneur,married,tertiary,no,1169,yes,no,unknown,6,may,2,-1,0,unknown,no
34,admin.,divorced,secondary,no,67,yes,no,unknown,6,may,1,-1,0,unknown,no
40,technician,married,secondary,no,77,no,no,unknown,6,may,1,-1,0,unknown,no
43,unemployed,married,secondary,no,0,yes,no,unknown,6,may,1,-1,0,unknown,no
52,blue-collar,divorced,primary,no,55,yes,yes,unknown,6,may,1,-1,0,unknown,no
33,technician,married,secondary,yes,72,yes,no,unknown,6,may,1,-1,0,unknown,no
49,management,single,tertiary,no,163,yes,no,unknown,6,may,3,-1,0,unknown,no
32,management,single,tertiary,no,151,yes,no,unknown,6,may,1,-1,0,unknown,no
39,admin.,single,secondary,no,113,yes,no,unknown,6,may,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,0,yes,no,unknown,6,may,1,-1,0,unknown,no
38,technician,single,tertiary,no,9,yes,no,unknown,6,may,3,-1,0,unknown,no
43,management,married,secondary,no,375,yes,no,unknown,6,may,2,-1,0,unknown,no
39,services,married,secondary,no,1142,yes,no,unknown,6,may,1,-1,0,unknown,no
54,blue-collar,married,primary,no,2102,yes,no,unknown,6,may,1,-1,0,unknown,no
38,technician,single,tertiary,no,4325,yes,no,unknown,6,may,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,217,yes,no,unknown,6,may,1,-1,0,unknown,no
55,admin.,married,secondary,no,131,yes,no,unknown,6,may,1,-1,0,unknown,no
42,management,married,tertiary,no,1680,yes,no,unknown,6,may,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,0,yes,no,unknown,6,may,1,-1,0,unknown,no
40,blue-collar,married,primary,no,46,yes,no,unknown,6,may,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,320,yes,no,unknown,6,may,2,-1,0,unknown,no
55,admin.,married,secondary,no,183,yes,no,unknown,6,may,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,39,no,no,unknown,6,may,1,-1,0,unknown,no
35,management,single,tertiary,no,560,yes,no,unknown,6,may,1,-1,0,unknown,no
58,technician,divorced,secondary,no,469,no,no,unknown,6,may,1,-1,0,unknown,no
35,admin.,married,secondary,no,530,yes,no,unknown,6,may,1,-1,0,unknown,no
49,services,married,primary,no,61,yes,no,unknown,6,may,1,-1,0,unknown,no
34,technician,single,tertiary,no,242,yes,no,unknown,6,may,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,139,yes,no,unknown,6,may,2,-1,0,unknown,no
24,self-employed,single,secondary,no,0,yes,no,unknown,6,may,1,-1,0,unknown,no
34,technician,married,secondary,no,367,yes,no,unknown,6,may,1,-1,0,unknown,no
51,admin.,divorced,secondary,no,228,yes,no,unknown,6,may,1,-1,0,unknown,no
39,technician,single,unknown,no,45248,yes,no,unknown,6,may,1,-1,0,unknown,yes
50,self-employed,married,unknown,no,-84,yes,no,unknown,6,may,1,-1,0,unknown,no
32,services,single,secondary,no,310,yes,no,unknown,6,may,1,-1,0,unknown,no
42,blue-collar,married,unknown,no,132,yes,no,unknown,6,may,1,-1,0,unknown,no
50,technician,married,secondary,no,797,yes,no,unknown,6,may,1,-1,0,unknown,no
40,services,married,secondary,no,71,no,no,unknown,6,may,1,-1,0,unknown,no
46,management,divorced,unknown,no,2,yes,no,unknown,6,may,1,-1,0,unknown,no
37,management,married,tertiary,no,231,yes,yes,unknown,6,may,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,270,yes,yes,unknown,6,may,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,274,yes,yes,unknown,6,may,1,-1,0,unknown,no
40,admin.,single,secondary,no,-109,yes,yes,unknown,6,may,1,-1,0,unknown,no
58,blue-collar,divorced,secondary,no,-11,no,no,unknown,6,may,1,-1,0,unknown,no
39,blue-collar,married,primary,no,0,yes,no,unknown,6,may,2,-1,0,unknown,no
43,blue-collar,married,secondary,no,-509,yes,no,unknown,6,may,1,-1,0,unknown,no
39,unemployed,married,primary,no,408,yes,no,unknown,6,may,1,-1,0,unknown,no
36,services,single,primary,no,58,yes,no,unknown,6,may,1,-1,0,unknown,no
57,retired,single,secondary,no,1640,no,yes,unknown,6,may,4,-1,0,unknown,no
36,admin.,single,secondary,no,20,yes,no,unknown,6,may,1,-1,0,unknown,no
50,blue-collar,married,primary,no,71,yes,no,unknown,6,may,1,-1,0,unknown,no
55,blue-collar,married,secondary,no,52,yes,no,unknown,6,may,1,-1,0,unknown,no
44,self-employed,married,tertiary,no,292,yes,no,unknown,6,may,1,-1,0,unknown,no
44,services,divorced,secondary,no,424,yes,no,unknown,6,may,1,-1,0,unknown,no
39,housemaid,single,primary,no,109,yes,no,unknown,6,may,3,-1,0,unknown,no
46,blue-collar,married,unknown,no,1044,yes,no,unknown,6,may,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,983,yes,no,unknown,6,may,1,-1,0,unknown,no
34,admin.,married,secondary,no,869,no,no,unknown,6,may,1,-1,0,unknown,yes
40,blue-collar,married,primary,no,668,yes,no,unknown,6,may,2,-1,0,unknown,no
50,management,married,tertiary,no,964,yes,no,unknown,6,may,1,-1,0,unknown,no
31,management,single,secondary,no,301,yes,no,unknown,6,may,1,-1,0,unknown,no
37,admin.,single,secondary,no,140,yes,no,unknown,6,may,1,-1,0,unknown,no
39,management,single,secondary,no,1877,yes,no,unknown,6,may,1,-1,0,unknown,no
51,blue-collar,married,primary,no,1127,yes,no,unknown,6,may,1,-1,0,unknown,no
41,technician,married,secondary,no,871,yes,no,unknown,6,may,1,-1,0,unknown,no
41,technician,married,secondary,no,767,yes,yes,unknown,6,may,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,0,no,no,unknown,6,may,1,-1,0,unknown,no
30,services,single,secondary,no,209,yes,no,unknown,6,may,2,-1,0,unknown,no
54,management,divorced,primary,no,0,no,no,unknown,6,may,1,-1,0,unknown,no
43,blue-collar,divorced,secondary,no,110,yes,yes,unknown,6,may,1,-1,0,unknown,no
59,management,divorced,tertiary,no,-76,yes,yes,unknown,6,may,1,-1,0,unknown,no
47,technician,married,unknown,no,178,yes,no,unknown,6,may,1,-1,0,unknown,no
40,blue-collar,married,primary,no,-66,yes,no,unknown,6,may,1,-1,0,unknown,no
32,technician,married,secondary,no,0,yes,no,unknown,6,may,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,1,yes,no,unknown,6,may,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,0,yes,no,unknown,6,may,1,-1,0,unknown,no
55,unemployed,married,tertiary,no,5345,no,no,unknown,6,may,1,-1,0,unknown,no
30,blue-collar,divorced,secondary,no,-209,yes,no,unknown,6,may,2,-1,0,unknown,no
39,admin.,single,secondary,no,0,yes,no,unknown,6,may,2,-1,0,unknown,no
39,blue-collar,divorced,secondary,no,42,yes,no,unknown,6,may,2,-1,0,unknown,no
50,blue-collar,divorced,secondary,no,41,yes,no,unknown,6,may,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,-99,yes,no,unknown,6,may,2,-1,0,unknown,no
37,technician,single,secondary,no,17,yes,no,unknown,6,may,1,-1,0,unknown,no
46,admin.,married,primary,no,276,yes,yes,unknown,6,may,2,-1,0,unknown,no
32,technician,single,unknown,no,-170,no,no,unknown,6,may,1,-1,0,unknown,no
37,management,single,tertiary,no,230,yes,yes,unknown,6,may,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,9,yes,no,unknown,6,may,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,946,yes,no,unknown,6,may,1,-1,0,unknown,no
45,blue-collar,married,primary,no,1297,yes,no,unknown,6,may,2,-1,0,unknown,no
57,retired,divorced,secondary,no,-331,yes,no,unknown,6,may,1,-1,0,unknown,no
48,blue-collar,single,secondary,no,44,yes,no,unknown,6,may,1,-1,0,unknown,no
60,retired,married,secondary,yes,15,no,no,unknown,6,may,1,-1,0,unknown,no
26,admin.,single,secondary,no,712,yes,no,unknown,6,may,1,-1,0,unknown,no
58,retired,married,secondary,no,5435,yes,no,unknown,6,may,1,-1,0,unknown,no
55,unemployed,divorced,secondary,no,387,yes,no,unknown,6,may,1,-1,0,unknown,yes
41,blue-collar,married,primary,no,0,yes,yes,unknown,6,may,1,-1,0,unknown,no
50,management,divorced,secondary,no,1716,yes,no,unknown,6,may,1,-1,0,unknown,no
49,entrepreneur,married,secondary,no,167,yes,yes,unknown,6,may,3,-1,0,unknown,no
44,admin.,married,unknown,no,40,no,yes,unknown,6,may,2,-1,0,unknown,no
44,blue-collar,married,primary,no,148,yes,no,unknown,6,may,1,-1,0,unknown,no
31,technician,married,secondary,no,17,yes,yes,unknown,6,may,1,-1,0,unknown,no
34,blue-collar,single,tertiary,no,1011,yes,no,unknown,6,may,1,-1,0,unknown,no
46,management,single,unknown,no,1527,yes,no,unknown,6,may,1,-1,0,unknown,no
42,management,married,tertiary,no,744,no,no,unknown,6,may,1,-1,0,unknown,no
52,admin.,married,secondary,no,484,yes,no,unknown,6,may,1,-1,0,unknown,no
29,management,single,tertiary,no,0,yes,no,unknown,6,may,1,-1,0,unknown,no
53,retired,married,primary,no,136,yes,no,unknown,6,may,2,-1,0,unknown,no
43,blue-collar,married,secondary,no,1335,yes,no,unknown,6,may,2,-1,0,unknown,no
38,management,married,secondary,no,517,yes,no,unknown,6,may,2,-1,0,unknown,no
46,management,married,tertiary,no,459,yes,no,unknown,6,may,1,-1,0,unknown,no
48,management,divorced,unknown,no,549,yes,no,unknown,6,may,1,-1,0,unknown,no
30,admin.,divorced,secondary,no,83,yes,yes,unknown,6,may,1,-1,0,unknown,no
44,blue-collar,married,primary,no,213,no,no,unknown,6,may,1,-1,0,unknown,no
31,housemaid,married,primary,no,203,yes,no,unknown,6,may,3,-1,0,unknown,no
42,services,single,secondary,no,518,yes,no,unknown,6,may,1,-1,0,unknown,no
40,management,single,tertiary,no,3877,yes,no,unknown,6,may,1,-1,0,unknown,no
52,admin.,married,secondary,no,1236,yes,no,unknown,6,may,1,-1,0,unknown,no
45,blue-collar,divorced,secondary,no,756,yes,no,unknown,6,may,2,-1,0,unknown,no
48,blue-collar,married,secondary,no,157,yes,no,unknown,6,may,1,-1,0,unknown,no
45,blue-collar,married,primary,no,-66,yes,no,unknown,6,may,2,-1,0,unknown,no
34,blue-collar,married,unknown,no,245,yes,no,unknown,6,may,1,-1,0,unknown,no
34,blue-collar,married,primary,no,-144,yes,no,unknown,6,may,2,-1,0,unknown,no
46,blue-collar,married,secondary,no,71,yes,no,unknown,6,may,1,-1,0,unknown,no
49,services,divorced,secondary,no,505,yes,no,unknown,6,may,1,-1,0,unknown,no
50,technician,married,primary,no,249,yes,no,unknown,6,may,1,-1,0,unknown,no
34,admin.,single,secondary,no,0,yes,no,unknown,6,may,1,-1,0,unknown,no
40,unemployed,single,secondary,no,11,yes,no,unknown,6,may,1,-1,0,unknown,no
36,admin.,married,secondary,no,639,yes,no,unknown,6,may,1,-1,0,unknown,no
59,blue-collar,divorced,unknown,no,124,yes,no,unknown,6,may,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,82,yes,no,unknown,6,may,1,-1,0,unknown,no
36,self-employed,married,tertiary,no,107,yes,no,unknown,6,may,1,-1,0,unknown,no
56,services,married,secondary,no,473,yes,no,unknown,6,may,1,-1,0,unknown,no
42,services,divorced,secondary,no,372,yes,yes,unknown,6,may,2,-1,0,unknown,no
30,admin.,married,secondary,no,46,yes,no,unknown,6,may,2,-1,0,unknown,no
30,student,single,tertiary,no,34,yes,no,unknown,6,may,1,-1,0,unknown,no
47,self-employed,married,unknown,no,935,yes,no,unknown,6,may,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,-10,yes,no,unknown,6,may,1,-1,0,unknown,no
36,admin.,married,secondary,no,-106,yes,no,unknown,6,may,2,-1,0,unknown,no
39,services,divorced,primary,no,471,yes,no,unknown,6,may,2,-1,0,unknown,no
56,admin.,divorced,secondary,no,778,yes,no,unknown,6,may,2,-1,0,unknown,no
39,blue-collar,divorced,unknown,no,170,yes,no,unknown,6,may,2,-1,0,unknown,no
42,technician,married,secondary,no,315,yes,no,unknown,6,may,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,3165,no,no,unknown,6,may,1,-1,0,unknown,no
36,admin.,divorced,secondary,no,131,yes,no,unknown,6,may,1,-1,0,unknown,no
35,entrepreneur,married,secondary,yes,204,yes,no,unknown,6,may,2,-1,0,unknown,no
47,technician,married,secondary,no,83,yes,no,unknown,6,may,2,-1,0,unknown,no
59,services,divorced,secondary,no,0,yes,yes,unknown,6,may,1,-1,0,unknown,no
57,blue-collar,married,primary,no,5431,yes,yes,unknown,6,may,1,-1,0,unknown,no
38,management,married,unknown,no,1759,yes,no,unknown,6,may,1,-1,0,unknown,no
46,unemployed,married,secondary,no,-125,yes,no,unknown,6,may,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,0,no,no,unknown,6,may,1,-1,0,unknown,no
28,services,single,secondary,no,5090,yes,no,unknown,6,may,3,-1,0,unknown,yes
38,technician,married,unknown,no,573,yes,no,unknown,6,may,1,-1,0,unknown,no
56,blue-collar,married,secondary,no,1602,yes,no,unknown,6,may,1,-1,0,unknown,no
41,blue-collar,single,primary,yes,-137,yes,yes,unknown,6,may,1,-1,0,unknown,no
52,technician,married,unknown,no,0,no,no,unknown,6,may,1,-1,0,unknown,no
54,services,married,secondary,no,193,no,no,unknown,6,may,1,-1,0,unknown,no
61,retired,married,secondary,no,195,yes,yes,unknown,6,may,1,-1,0,unknown,no
53,entrepreneur,married,secondary,no,288,no,no,unknown,6,may,1,-1,0,unknown,no
47,technician,married,secondary,no,19,yes,no,unknown,6,may,2,-1,0,unknown,no
53,blue-collar,married,primary,no,25,yes,no,unknown,6,may,3,-1,0,unknown,no
46,services,married,secondary,no,216,yes,no,unknown,6,may,2,-1,0,unknown,no
39,blue-collar,divorced,primary,no,190,yes,yes,unknown,6,may,2,-1,0,unknown,no
56,technician,divorced,secondary,no,99,yes,no,unknown,6,may,2,-1,0,unknown,no
55,services,divorced,primary,no,2298,yes,no,unknown,6,may,2,-1,0,unknown,no
44,management,married,tertiary,no,17,yes,no,unknown,6,may,2,-1,0,unknown,no
37,technician,married,primary,no,0,yes,no,unknown,6,may,4,-1,0,unknown,no
35,blue-collar,married,primary,no,0,yes,no,unknown,6,may,2,-1,0,unknown,no
55,blue-collar,married,secondary,no,840,yes,no,unknown,6,may,2,-1,0,unknown,no
37,services,married,secondary,no,358,yes,no,unknown,6,may,3,-1,0,unknown,no
30,technician,single,secondary,no,0,yes,no,unknown,6,may,1,-1,0,unknown,no
37,blue-collar,married,primary,no,-325,yes,yes,unknown,6,may,2,-1,0,unknown,no
36,technician,single,secondary,no,-15,yes,no,unknown,6,may,3,-1,0,unknown,no
38,technician,married,secondary,no,581,yes,no,unknown,6,may,1,-1,0,unknown,no
41,admin.,divorced,primary,no,4070,yes,no,unknown,6,may,2,-1,0,unknown,no
48,retired,married,secondary,no,74,no,yes,unknown,6,may,1,-1,0,unknown,no
55,services,divorced,secondary,no,141,yes,no,unknown,6,may,2,-1,0,unknown,no
28,services,divorced,secondary,no,89,no,no,unknown,6,may,2,-1,0,unknown,no
54,services,married,secondary,yes,0,yes,no,unknown,6,may,3,-1,0,unknown,no
30,blue-collar,married,secondary,no,450,no,no,unknown,6,may,2,-1,0,unknown,no
48,technician,married,tertiary,no,310,no,no,unknown,6,may,1,-1,0,unknown,no
